e97eb149e70c174552d59b41d2023c3d	0x18f9	requestFailedMessageFix(bytes32)	messageCallStatus(bytes32)
e9d94c6eb302f2ddcffd682e7808a59b	0x13160x4c7	replaceManager(address,uint256)	fundLog(address,string,address)
ea4b4e93d0eba951767130e6d0774810	0x88e	removeLiquidityOneCoinDust(address,address,address,uint256,int128,uint256)	remove_liquidity_one_coin(uint256,int128,uint256,bool)
ea4b97a8a78d27b6b66506c3f6add4a9	0x940	0xc11cd833	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
ea7ba1926d89ccc251523a9c900c0df0	0xd12	earn(address,uint256)	transfer(address,uint256)
eaa6fd196fdcdfb77ee00a4bbad84c38	0x70f	0x3506ab62	transfer(address,uint256)
eab6210e77247622157683dfb31ed13e	0x67e	initialize(address,address,address,address,address)	approve(address,uint256)
eace76257050658efdd76a55b86837fc	0x88e	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
eaf90beb990c425459ef2c491b806668	0xf87	alertTransfer(address,address,uint256)	withdraw(address,address,uint256)
eb0f218081e9b0c44280fef5cfe9ca0c	0x69f	redeem(uint256)	mint(address,uint256)
eb39fe4815215315e87442e018d2a2cc	0xe8e	0xfbb44184	approve(address,uint256)
eb684718cc989f45b512b926cb9f5424	0x472	airdropTokens(address,address[],uint256[])	transferFrom(address,address,uint256)
ec0438866d4854d340c9ae72be859d05	0x494	0x20f0ef5b	getToken(uint256)
ec714f95c6c9a4f7c0e46fbde2291c76	0x4f7	sendToken(address,address,uint256)	transfer(address,uint256)
ec7b660f43ebf3ec9791f158287cfa64	0x17ee0x18bb	0xbc5cf624	swapExactETHForTokens(uint256,address[],address,uint256)
ed3392918a2822b75ed151ca807fcae1	0xbb40x255	claimFor(address)	transfer(address,uint256)
ed353a27d637f79590f9037c8502a201	0x89b	0x6dd2c9b8	swapExactTokensForTokens(uint256,uint256,address[],address,uint256)
ed7216cef950a6e5a32c4d3b42930e74	0x25c	unknown (fallback?)	harvest(address)
eda3cbb87d52036514ddaec1a032aead	0xaca	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
edc353266074ada906aa10de25fcbdec	0x13410x2e6	0x4614169d	swapExactTokensForTokens(uint256,uint256,address[],address,uint256)
ef26720dfaa191acad314fdaae9b57d1	0x2c6	increaseBidSize(address,uint256,uint256)	transferFrom(address,address,uint256)
ef434a66ecbf4cc82d0d609f1f839e2d	0x63c	initialize(address,address)	approve(address,uint256)
ef5bac6c1a995323683aab6fdd4973e5	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
